trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.max_distance,config.splitting_max_distance,config.gap_closing_max_distance,config.gap_closing,search_name
291f9952,0.8972523666589702,0.9547911547911548,0.9370629370629371,-1.0,-1.0,-1.0,17.515981197357178,True,,,1,068ced990e0b456aa517b1b4a6cb10cf,2022-08-27_00-24-44,1661527484,17.515981197357178,64639,blacky,172.19.156.210,17.515981197357178,0,1,0.00400233268737793,"30_gap_closing=0,gap_closing_max_distance=26.726,max_distance=16.397,splitting_max_distance=36.109",16.39666934226948,36.10932983377926,26.725789700100407,0,OptunaSearch
23148798,0.8972523666589702,0.9547911547911548,0.9370629370629371,-1.0,-1.0,-1.0,17.20960783958435,True,,,1,671fe4c2a32e4f4abfe70343f12e4b09,2022-08-27_00-24-34,1661527474,17.20960783958435,63640,blacky,172.19.156.210,17.20960783958435,0,1,0.0038390159606933594,"28_gap_closing=0,gap_closing_max_distance=28.253,max_distance=16.37,splitting_max_distance=37.776",16.36986068456757,37.77554732122411,28.25276576301188,0,OptunaSearch
7380d_00002,0.8972523666589702,0.9547911547911548,0.9370629370629371,-1.0,-1.0,-1.0,12.984856843948364,True,,,1,67528e395a664d66842d982250050010,2022-08-27_00-19-38,1661527178,12.984856843948364,41359,blacky,172.19.156.210,12.984856843948364,0,1,0.0033855438232421875,"2_gap_closing_max_distance=29.865,max_distance=16.618,splitting_max_distance=34.692",16.61816128780795,34.69152213653862,29.865027427137072,1,RandomSearch
22fa94fa,0.8972523666589702,0.9547911547911548,0.9370629370629371,-1.0,-1.0,-1.0,18.085333585739136,True,,,1,0c88770eb10a485c9059982d160a5f9d,2022-08-27_00-24-34,1661527474,18.085333585739136,63636,blacky,172.19.156.210,18.085333585739136,0,1,0.0041577816009521484,"26_gap_closing=0,gap_closing_max_distance=26.183,max_distance=16.39,splitting_max_distance=37.735",16.39042498636847,37.73460175405198,26.18253453559937,0,OptunaSearch
ecfd8_00022,0.8972286374133949,0.9545454545454546,0.9372738238841978,-1.0,-1.0,-1.0,15.371856451034546,True,,,1,94aa6ddfde2f4e93bd5f88b70a3d566b,2022-08-27_00-16-40,1661527000,15.371856451034546,23193,blacky,172.19.156.210,15.371856451034546,0,1,0.003822803497314453,"22_gap_closing_max_distance=4.8015,max_distance=13.014,splitting_max_distance=32.936",13.013843758011758,32.93636228380957,4.801518477568099,0,RandomSearch
092acb08,0.8969976905311778,0.9542997542997543,0.9372586872586872,-1.0,-1.0,-1.0,16.33889150619507,True,,,1,1ab8c73088704e36b279f195182db72d,2022-08-27_00-23-48,1661527428,16.33889150619507,60036,blacky,172.19.156.210,16.33889150619507,0,1,0.0035910606384277344,"7_gap_closing=0,gap_closing_max_distance=24.756,max_distance=12.841,splitting_max_distance=30.119",12.840658066700218,30.11902971451208,24.756178121339588,0,OptunaSearch
7380d_00058,0.896814404432133,0.9545454545454546,0.9368217988907644,-1.0,-1.0,-1.0,34.08580756187439,True,,,1,4f02b31be5d04c0693ec527e31981505,2022-08-27_00-22-04,1661527324,34.08580756187439,51191,blacky,172.19.156.210,34.08580756187439,0,1,0.014573812484741211,"58_gap_closing_max_distance=24.008,max_distance=4.5081,splitting_max_distance=34.657",4.508127346237415,34.657166871488045,24.007512362945466,1,RandomSearch
23b18688,0.896814404432133,0.9545454545454546,0.9368217988907644,-1.0,-1.0,-1.0,17.179522275924683,True,,,1,ed4a41d16d074178a9e2c9d7834f6d8e,2022-08-27_00-24-34,1661527474,17.179522275924683,63798,blacky,172.19.156.210,17.179522275924683,0,1,0.0055735111236572266,"29_gap_closing=0,gap_closing_max_distance=26.422,max_distance=16.633,splitting_max_distance=37.444",16.632710929261837,37.443814219327535,26.421983617939908,0,OptunaSearch
7380d_00086,0.8964462226406213,0.9358722358722359,0.9551153460381143,-1.0,-1.0,-1.0,16.850695848464966,True,,,1,b7a8480afcbe445e92b67f22311cef5f,2022-08-27_00-22-56,1661527376,16.850695848464966,56136,blacky,172.19.156.210,16.850695848464966,0,1,0.02230525016784668,"86_gap_closing_max_distance=24.061,max_distance=13.755,splitting_max_distance=13.88",13.754818156979093,13.88038633229994,24.061486228389146,1,RandomSearch
ab44e004,0.8964378391129983,0.9336609336609336,0.9574200050390527,-1.0,-1.0,-1.0,12.214143514633179,True,,,1,484901eeffbd44c8b479357b15a49a94,2022-08-27_00-28-16,1661527696,12.214143514633179,23175,blacky,172.19.156.210,12.214143514633179,0,1,0.0034487247467041016,"16_gap_closing=1,gap_closing_max_distance=6.1002,max_distance=16.022,splitting_max_distance=13.905",16.02200052470848,13.905322275365931,6.100155169710659,1,OptunaSearch
b6d502f0,0.8964318813716404,0.9506142506142506,0.9402187120291616,-1.0,-1.0,-1.0,14.13606858253479,True,,,1,e318103b9e34419b864b84f9454ff321,2022-08-27_00-28-38,1661527718,14.13606858253479,24810,blacky,172.19.156.210,14.13606858253479,0,1,0.0037336349487304688,"23_gap_closing=1,gap_closing_max_distance=39.158,max_distance=17.692,splitting_max_distance=19.826",17.692295131745208,19.825833898478304,39.15849466982671,1,OptunaSearch
