,index,label,centroid-0,centroid-1,area,intensity_mean,intensity_max,eccentricity,orientation,frame,track,predicted,valid
4158,4158,269,1017.2979797979798,404.67676767676767,198,14262.533600180404,18671.54272386924,0.7991268547542264,-1.563528598502944,4,,,
4159,4159,270,1007.9001996007984,267.0878243512974,501,16686.185702317704,20683.552156676706,0.6917651981405478,0.1582011789355378,4,207.0,270.0,True
4160,4160,271,1003.0143540669856,898.8947368421053,418,23822.898226429134,28693.11564985902,0.2995993975167791,-0.252435472685161,4,523.0,271.0,True
4161,4161,272,1008.4780058651028,294.26099706744867,341,13263.868236716122,16892.478484583462,0.4928436309039997,-0.2224057685981899,4,210.0,272.0,True
4162,4162,273,1018.3874345549738,758.979057591623,191,27963.95551992906,36567.31552684013,0.8961247705706765,-1.5692488309402537,4,,,
4163,4163,274,1008.355072463768,15.355072463768115,414,8911.633983210093,11616.746259845986,0.3839351696536511,0.859856427533921,4,,,
4164,4164,275,994.590625,244.05,320,17007.47457637146,22420.10410701622,0.427278219769806,-1.4004741031790706,4,206.0,275.0,True
4165,4165,276,984.3434343434344,881.3164983164983,297,20164.85376491668,26359.997381034314,0.6610327634421399,1.3224790807490954,4,526.0,276.0,True
4166,4166,277,1014.0511627906976,352.8813953488372,430,15703.717715103536,19627.266296656904,0.6638327231131955,-1.3339112695275206,4,225.0,277.0,True
4167,4167,278,1008.3905930470348,797.4089979550102,489,29049.6629652806,38100.77117322711,0.6707275780256996,-1.431705412074984,4,510.0,278.0,True
4168,4168,279,998.303675048356,215.321083172147,517,13184.161571300758,15565.30784734986,0.6812223223756216,0.9133197416077335,4,192.0,279.0,True
4169,4169,280,974.3539192399048,822.7624703087886,421,28320.32584784236,39856.638054112685,0.6058370414227129,0.0987857620725818,4,517.0,280.0,True
4170,4170,281,843.3639705882352,904.5,272,38417.42887448231,54158.86675899097,0.7271468385922963,-0.5278847487367194,4,387.0,281.0,True
4171,4171,283,863.8490566037735,725.3270440251572,159,27706.55774097448,41152.11536276877,0.582532094791463,0.2657728477238381,4,,,
4172,4172,284,1008.688679245283,851.0518867924528,212,33369.93716396501,49231.21894404421,0.8440657173803991,-0.9267781738244047,4,520.0,284.0,True
4173,4173,285,1014.1138613861386,157.44306930693068,404,10497.794929485588,13019.796666372027,0.7296238088924201,-1.551885229542094,4,,,
4174,4174,286,927.1036036036036,1016.7117117117116,222,23670.938898596847,31226.553551387333,0.7862143700235188,0.0189503968451212,4,,,
4175,4175,288,1015.55,444.1357142857143,280,16872.427915672597,20495.5236350872,0.4966040924727117,-1.54790613264239,4,,,
4176,4176,289,1019.8086419753088,935.8888888888888,162,25428.312851907664,31171.54981500273,0.9315084383994868,-1.569147971187335,4,,,
4177,4177,290,1017.1400966183576,466.4492753623188,207,17553.498066299828,21993.997899861864,0.617659496382385,1.4622070916107597,4,,,
4178,4178,291,757.2538860103627,568.6580310880829,193,31105.558431396967,41420.03532566889,0.7717126922813066,-0.1055143932161996,4,37.0,291.0,True
4179,4179,292,1018.057803468208,46.74566473988439,173,7651.805174740373,9570.031844119472,0.8728558234610473,-1.5356506033029866,4,,,
4180,4180,293,1018.0774193548388,242.92903225806447,155,22848.540349596977,30662.89890305781,0.8413731458280158,-1.5517347257509972,4,,,
4181,4181,294,1019.5833333333334,378.6770833333333,96,12802.04632013754,17701.030054000148,0.8863139927566337,1.512926617940726,4,,,
4182,4182,295,998.9770642201836,877.8807339449542,218,17907.10089662938,22528.91959800809,0.6047077832912295,1.293006024664581,4,525.0,295.0,True
4965,4965,2,973.6805896805896,602.02457002457,407,30254.45417304457,38307.37304168306,0.4517972621675639,-0.4320205032304984,5,322.0,2.0,True
4966,4966,6,965.2593283582088,1011.2705223880596,536,24862.50535965385,38328.02828761003,0.6807386535015966,-0.0751299161454718,5,,,
4967,4967,10,766.3485254691689,290.6112600536193,373,25264.79845136537,30370.213517335447,0.5919995926576028,1.526178969449602,5,91.0,10.0,True
4968,4968,13,869.4760273972603,814.8767123287671,292,22412.97711317229,26675.2839642783,0.5959781050104026,1.4707135748001483,5,393.0,13.0,True
4969,4969,15,780.3455598455598,764.8127413127413,518,36049.13465554824,42400.53197774769,0.3956507266987842,0.4074902941817281,5,344.0,15.0,True
4970,4970,16,923.8681102362204,894.6889763779527,508,33445.09337996026,47241.9615971708,0.6615226878595047,-0.9363130790303014,5,411.0,16.0,True
4971,4971,31,1017.7878787878788,405.4285714285714,231,13034.448483330738,15891.160131496668,0.8221989531083866,1.3528279449385816,5,,,
4972,4972,33,1007.9923076923076,677.7076923076924,390,20116.191420131014,27198.695823121016,0.7009052760371239,0.8192097683564702,5,337.0,33.0,True
4973,4973,43,709.1794019933554,397.8554817275747,602,32326.252752787896,40885.65376786904,0.5141175212017117,0.5745864976035568,5,18.0,43.0,True
4974,4974,46,758.9011494252874,187.0114942528736,435,21577.71342864604,26070.487179485324,0.5852169850884599,-0.1406094485254045,5,68.0,46.0,True
4975,4975,54,932.4898785425102,857.0445344129555,494,19114.012156744444,22864.49362232041,0.616168159207016,-1.3671869048325738,5,406.0,54.0,True
4976,4976,57,748.0989399293286,659.2279151943463,566,43597.239579267785,58417.6204943378,0.4031565014708214,-1.2266134833936386,5,300.0,57.0,True
4977,4977,58,951.7057057057056,813.018018018018,333,29540.12566713468,37637.85376097263,0.7324031317498657,-0.3463122578359062,5,518.0,58.0,True
4978,4978,63,883.0612855007474,240.6532137518685,669,22194.863910375832,27238.86985436929,0.6197449573668586,0.8437971760696474,5,124.0,63.0,True
4979,4979,77,768.359126984127,223.89880952380952,504,26438.461018819613,34432.67713386596,0.5147355129309167,-1.4644245444269013,5,65.0,77.0,True
4980,4980,82,807.5839598997494,868.3533834586466,399,33596.77295793885,42061.35165301796,0.5998466120299115,-1.5458289570087518,5,375.0,82.0,True
4981,4981,87,999.5591397849462,444.3118279569893,372,14658.666713460045,17370.81960692451,0.6130004799432529,0.4410812227312131,5,436.0,87.0,True
4982,4982,89,644.5297450424929,95.90934844192634,353,20845.700832890827,26981.54482467933,0.677628782571419,-1.0551857773724762,5,4.0,89.0,True
4983,4983,94,815.4759284731774,228.9009628610729,727,22089.974959111525,26797.553459083752,0.3024279642011774,-0.966520822748732,5,93.0,94.0,True
4984,4984,106,899.3094867807154,567.8475894245723,643,28394.543452424517,34782.34132547396,0.5987274730608186,0.1979282220515316,5,306.0,106.0,True
4985,4985,110,956.7085201793722,580.6838565022422,446,27855.0876776024,34993.61604334504,0.6573072850512616,-0.9943767735924092,5,313.0,110.0,True
4986,4986,111,844.6768802228412,27.919220055710305,359,11604.12938857041,16170.529683675157,0.326867872792757,-0.4941849839271634,5,76.0,111.0,True
4987,4987,120,1006.0743034055728,463.43343653250776,323,18297.559719993475,22015.56088919615,0.6802985181648981,0.1517742921891645,5,437.0,120.0,True
4988,4988,121,855.6391184573002,1012.4517906336088,363,28563.37033893292,36166.12628427349,0.8581758179699271,0.0699357405021588,5,,,
4989,4989,128,789.9128440366973,323.7798165137615,436,26301.82413089643,33791.664859063,0.7541337461586438,1.0345929117704653,5,132.0,128.0,True
4990,4990,131,691.4201183431952,295.3698224852071,338,29117.68440940804,35096.20872578323,0.6828275762977475,1.3063831537838115,5,52.0,131.0,True
4991,4991,151,981.1614906832298,296.87577639751555,322,17435.343754552803,20800.433506669124,0.6464330699640152,-0.9532300898556704,5,155.0,151.0,True
4992,4992,156,764.9354243542435,537.6107011070111,542,40891.0897702415,55249.70643822357,0.6586819360661643,1.5400714009105678,5,243.0,156.0,True
4993,4993,163,709.9423503325943,247.24611973392464,451,25772.863583639075,31890.824846735268,0.7411071804109473,-1.2841935557170352,5,48.0,163.0,True
4994,4994,167,932.6195426195426,670.6860706860707,481,32552.74721857785,39460.88659741425,0.6158415598010908,-1.4798045918062896,5,334.0,167.0,True
4995,4995,171,834.1138952164009,389.5854214123007,439,29769.55092375264,37361.289236220735,0.3728445428077245,0.6403092179437998,5,248.0,171.0,True
4996,4996,172,643.6015424164524,348.3033419023136,389,30105.852383786318,37275.229579666506,0.6978411307394302,0.7238182256080616,5,10.0,172.0,True
4997,4997,176,882.7878192534381,872.8467583497053,509,27132.705901843423,36014.93261778332,0.621140022403594,-0.6426052962345342,5,395.0,176.0,True
4998,4998,179,808.0879541108986,479.5793499043977,523,41425.87012327715,50763.56161785592,0.4319006457103543,0.2362354201173819,5,245.0,179.0,True
4999,4999,182,801.9145299145299,998.91452991453,351,31116.68304372836,35706.20063628769,0.5775127957702803,0.060000172772975,5,433.0,182.0,True
5000,5000,183,885.0436746987951,345.105421686747,664,25077.33752137232,33198.674050439484,0.293192288571273,0.9235155235003488,5,144.0,183.0,True
5001,5001,184,1015.9612590799032,759.0193704600484,413,30777.477010374438,38209.905295964,0.8178008734440235,-1.4063192653989445,5,505.0,184.0,True
5002,5002,197,973.0869565217392,107.72,575,13428.29791594812,16682.286044701104,0.5291263299973931,-0.9978207989581216,5,162.0,197.0,True
5003,5003,202,830.3641509433962,451.8698113207547,530,36089.12765306834,44892.80990960089,0.5954923628211513,-0.0543835911469164,5,252.0,202.0,True
5004,5004,210,763.7943925233645,408.8,535,33360.05742617346,41512.11106866681,0.5012268007939871,0.599585119746341,5,232.0,210.0,True
5005,5005,211,738.2079002079003,515.8253638253639,481,40923.47663577636,50081.87995608576,0.3755433095261712,-0.2426664277428583,5,242.0,211.0,True
5006,5006,214,831.2770700636943,943.3789808917196,314,35460.716250167985,51186.74584012055,0.6044947507490104,1.334428412978281,5,409.0,214.0,True
5007,5007,244,1014.510582010582,41.902116402116405,378,8151.549139686152,9713.876420748236,0.5628177673229556,-1.388689794765737,5,167.0,244.0,True
5008,5008,245,846.3024390243902,357.7,410,23928.4000531419,30478.52742559241,0.6203683494169491,-1.3648588553269432,5,147.0,245.0,True
5009,5009,251,888.7445652173913,753.7518115942029,552,40444.926600032864,52083.07551869252,0.418663064791564,-0.1014054915211475,5,377.0,251.0,True
5010,5010,252,741.6980461811723,617.5310834813499,563,44283.88314600719,58696.7608818809,0.6374062315458112,-0.8635337659085189,5,34.0,252.0,True
5011,5011,255,720.4108108108109,572.6324324324324,370,35331.31561414944,48098.376132745936,0.7290566320361935,-0.957460611449246,5,30.0,255.0,True
5012,5012,257,848.7017543859649,426.3530701754386,456,29136.26411472501,37477.51389100269,0.6880538539761678,-0.6358466586883715,5,250.0,257.0,True
5013,5013,261,1007.3409563409564,353.52598752598755,481,16120.556153321062,20148.152868569632,0.5960263637622643,-1.2685420839295312,5,225.0,261.0,True
5014,5014,266,673.0983606557377,161.95784543325527,427,25363.823116897944,32162.96963327288,0.7218147845760112,-1.0871139659932747,5,39.0,266.0,True
5015,5015,271,1006.5344036697248,145.10550458715596,436,10167.471186910772,12182.000579458734,0.6715538268609861,1.4882189025096726,5,164.0,271.0,True
5016,5016,273,967.2745098039215,638.531862745098,408,31191.663073314343,39965.1889025118,0.2829950150194837,0.8405338092099875,5,329.0,273.0,True
5017,5017,284,964.8639455782312,750.3310657596372,441,22657.72790666412,30368.674338828263,0.6746873433159132,0.1049125751932695,5,384.0,284.0,True
5018,5018,285,951.1182608695652,546.6173913043478,575,29885.01374404827,37964.0887362048,0.610392734535154,0.2629644209586054,5,288.0,285.0,True
5019,5019,289,779.3573333333334,904.3253333333332,375,44640.07565623053,61375.893146008006,0.588774039750308,-1.171608446187444,5,376.0,289.0,True
5020,5020,290,714.2293144208038,157.7612293144208,423,21796.843145934592,26421.977071633584,0.727919501832117,1.292907533493382,5,44.0,290.0,True
5021,5021,293,757.5197505197506,812.5966735966736,481,32372.38924794684,40689.7664769769,0.7845856959242382,1.1743935069264233,5,355.0,293.0,True
5022,5022,307,826.690537084399,820.997442455243,391,42535.60751900341,53659.314875467855,0.6988364191829957,-1.0773207359286956,5,372.0,307.0,True
5023,5023,309,740.189393939394,588.9873737373738,396,36069.64747069307,45186.12122954369,0.5148056876111169,-0.6055211352506245,5,36.0,309.0,True
5024,5024,313,925.9009009009008,749.0900900900901,333,35010.64937897872,48143.70929432037,0.3206944103438646,-1.1381687813237644,5,381.0,313.0,True
5025,5025,316,838.7724039829303,132.04267425320057,703,17851.03550583139,22633.67826707499,0.4375439972555616,-1.1695263776973956,5,83.0,316.0,True
5026,5026,319,735.3333333333334,56.97584541062802,414,18689.438438615744,24430.066584718817,0.3920227610403481,-0.9051112729731862,5,24.0,319.0,True
5027,5027,326,1005.5510204081633,857.4816326530612,245,33152.83246535377,48256.59725897553,0.6394758883653333,0.6294540597463296,5,522.0,326.0,True
5028,5028,338,997.4814814814816,10.6875,432,8932.154001594488,11549.41765768775,0.4238493791579081,0.4531318683010554,5,166.0,338.0,True
5029,5029,342,764.8059701492538,939.8333333333334,402,41706.88559856681,54380.99359307574,0.7249669686191915,-1.4591498772571383,5,371.0,342.0,True
5030,5030,351,935.1162790697674,255.4108527131783,129,27124.81126765891,34092.59424158678,0.9500780530327768,0.9437197825383716,5,135.0,351.0,True
5031,5031,352,874.5413793103448,128.12758620689655,580,16988.87535105828,21112.645860229524,0.6475513061931081,-1.5547960110456178,5,102.0,352.0,True
5032,5032,364,1017.6731707317072,317.7560975609756,205,12722.34063501404,15410.840767805072,0.6740429519355842,-1.32629095382096,5,,,
5033,5033,367,953.5104166666666,930.1197916666666,576,35905.47071317488,47871.91435665553,0.4559631419577785,-1.3303388539571532,5,414.0,367.0,True
5034,5034,371,889.9373219373219,893.4387464387464,351,21567.95683161871,29844.59309336196,0.7792419301444589,-0.3885470644762606,5,405.0,371.0,True
5035,5035,377,940.0130434782608,606.7760869565218,460,33427.84654798235,44370.99146870136,0.5931657318658131,0.66676761522959,5,319.0,377.0,True
5036,5036,386,896.0201149425287,910.2873563218392,348,27054.655632105307,34189.83830471856,0.5218521742268702,0.6733495252471484,5,410.0,386.0,True
5037,5037,392,978.6425269645608,386.07858243451466,649,28487.510173508115,36016.58326175284,0.6422428223487331,-0.812835128665191,5,273.0,392.0,True
5038,5038,401,866.1897106109325,925.7459807073956,311,25126.679077008845,32653.67893642156,0.8974825669359673,-1.4019516852566842,5,408.0,401.0,True
5039,5039,404,979.173570019724,505.163708086785,507,22127.168321636524,26764.37268480769,0.6400394729555673,0.0584254091942896,5,297.0,404.0,True
5040,5040,405,784.5555555555555,809.1604938271605,405,38540.130251067785,49944.64870536405,0.5484148678842947,-1.398024755631747,5,369.0,405.0,True
5041,5041,406,775.4112478031634,13.137082601054482,569,16958.011227694504,19593.07614511024,0.5690098421192675,-1.012663337846113,5,60.0,406.0,True
5042,5042,411,967.6852678571428,339.0959821428572,448,20616.1885224658,26649.660391862453,0.6522276668747418,0.1313019241924256,5,222.0,411.0,True
5043,5043,412,909.3914027149322,455.41402714932127,442,23128.647607223946,29552.2715336852,0.5500480815250031,-1.5682056950887011,5,258.0,412.0,True
5044,5044,416,988.7573656845752,206.5147313691508,577,13660.357055752203,17477.749005601414,0.7039931767222645,0.8629725161946104,5,192.0,416.0,True
5045,5045,417,908.6294277929156,979.1689373297004,367,30163.204776424245,35857.360838994624,0.6356228092902506,-0.1317707522954887,5,428.0,417.0,True
5046,5046,420,737.7189440993789,19.12111801242236,644,16847.843184678706,20904.744006715355,0.4607477217143201,-1.4545403111395778,5,25.0,420.0,True
5047,5047,426,801.5820433436533,950.2600619195048,323,34441.588832167894,43794.5097010836,0.370062251021621,0.2091228829780295,5,403.0,426.0,True
5048,5048,430,974.0686070686072,24.62785862785863,481,8497.097449651279,10221.735069244656,0.5919600505044793,0.9883172857226656,5,156.0,430.0,True
5049,5049,431,999.4192708333334,645.390625,384,24913.66479042677,31841.062109807528,0.6033043625290524,-0.0701360054105156,5,541.0,431.0,True
5050,5050,438,887.7343096234309,416.81589958159,478,23080.180175615988,29704.766176370937,0.5721818040445432,-0.0008753389456618,5,251.0,438.0,True
5051,5051,447,985.2095435684648,478.3278008298755,482,23970.09819742448,28174.286152206907,0.629587215545073,0.398169818088018,5,294.0,447.0,True
5052,5052,456,860.3916913946588,641.9228486646884,337,32722.800011133528,40692.59028347884,0.7126640059735867,-0.3821041156599377,5,328.0,456.0,True
5053,5053,463,840.076802507837,281.8322884012539,638,23892.380367248603,30167.91474046773,0.6207567607805838,1.5170530056812346,5,121.0,463.0,True
5054,5054,465,796.386189258312,515.4322250639386,391,34574.32586724574,44560.85076880318,0.5990058607307268,-0.8445284715694724,5,266.0,465.0,True
5055,5055,470,767.173719376392,472.728285077951,449,44149.90244195086,53963.47382784825,0.5145041052069621,-0.6550870158548526,5,244.0,470.0,True
5056,5056,474,861.6844919786096,699.1363636363636,374,36635.42884188773,52907.7680433394,0.5986440408596914,-0.6092028106856725,5,350.0,474.0,True
5057,5057,491,790.0133333333333,1014.3933333333332,300,27415.48549574693,33008.05027499845,0.7463074139981406,0.4010745161927939,5,566.0,491.0,True
5058,5058,494,740.948559670782,113.0082304526749,486,24046.88710777399,29809.782810116278,0.6417228636273838,-1.003636195243108,5,26.0,494.0,True
5059,5059,496,681.3532934131737,235.4191616766467,334,25042.807066165475,32591.393558542022,0.5232236657881724,-1.4022170616406209,5,46.0,496.0,True
5060,5060,497,853.0728571428572,585.2071428571429,700,42000.25842597363,55465.95942716449,0.475070006971672,-0.2865947545055219,5,303.0,497.0,True
5061,5061,503,757.8632478632478,569.4230769230769,234,39481.15658421677,55917.566186111406,0.6069202657060861,0.1487779502918108,5,37.0,503.0,True
5062,5062,505,726.9024943310658,345.8707482993197,441,34740.48967073386,43910.628549960464,0.3769715833685687,-0.9267900533114358,5,92.0,505.0,True
5063,5063,506,886.4503631961259,961.1016949152544,413,33825.773795988454,44323.63166665966,0.3983048481652524,-0.8668248238589205,5,423.0,506.0,True
5064,5064,522,853.5411089866157,668.0783938814532,523,39107.723324849474,49815.31428343033,0.7314806808033186,0.769850392613162,5,348.0,522.0,True
5065,5065,523,834.8487229862476,553.8919449901769,509,33850.571558333155,42779.65985211527,0.5815226048047123,-0.2179534665634907,5,301.0,523.0,True
5066,5066,526,699.7004716981132,349.4245283018868,424,30938.180291493685,40419.33541137103,0.5878084135089152,1.4638569498473628,5,53.0,526.0,True
5067,5067,529,896.7014084507042,822.8056338028169,355,20518.108720656357,25834.110879002284,0.4316298377594258,0.1499741346404541,5,401.0,529.0,True
5068,5068,532,816.1432748538011,848.1666666666666,342,30799.630986470584,41519.893469047536,0.6228437107686615,0.5205725124362852,5,390.0,532.0,True
5069,5069,533,842.9228486646884,926.1691394658752,337,33391.25479093524,41632.81143255997,0.7341674934594091,-1.4824251025711304,5,404.0,533.0,True
5070,5070,535,818.2653465346534,173.04752475247523,505,16292.808886760256,20258.757829741207,0.49266061783606,1.2560050981488544,5,86.0,535.0,True
5071,5071,543,985.1530612244898,891.7551020408164,294,24789.9518184773,30839.81780373101,0.6930122836504531,0.3691461845443324,5,526.0,543.0,True
5072,5072,550,1007.1095406360424,297.35335689045934,283,12789.05573245537,15858.211711569804,0.6077749577373874,-0.1874868266969173,5,210.0,550.0,True
5073,5073,560,931.9174107142856,772.8035714285714,448,22025.08646745912,25473.9138988566,0.6740931822250822,-0.2572301496528724,5,385.0,560.0,True
5074,5074,561,1013.6233009708736,719.504854368932,515,24248.261491459125,29671.50985991424,0.7243604095270225,-1.441418261458402,5,491.0,561.0,True
5075,5075,562,691.5634743875279,200.11135857461025,449,24117.275973807074,29721.93605328329,0.590671099413768,-0.070668334202267,5,38.0,562.0,True
5076,5076,568,658.6527472527473,386.4,455,45005.76356930452,57488.11295720386,0.5486352954339494,1.313703440579588,5,14.0,568.0,True
5077,5077,578,931.189368770764,811.2325581395348,301,21481.63228316802,27654.87023425606,0.7144039795929389,-1.190197227947826,5,407.0,578.0,True
5078,5078,581,988.354748603352,619.7932960893854,358,25458.590675266834,31393.284204819774,0.6086497327163122,-1.3870462332895028,5,325.0,581.0,True
5079,5079,586,887.6748366013072,281.6928104575163,612,22496.561651198168,27337.789973602707,0.6184460077057422,-0.9169887566365208,5,127.0,586.0,True
5080,5080,597,635.5267379679144,208.34491978609623,374,28222.368423852506,35530.624362484115,0.4824438179471526,0.8587023752107084,5,1.0,597.0,True
5081,5081,628,847.4476614699332,183.5233853006681,449,16980.67568029011,20834.56828952996,0.6574774961090925,-1.274402546356484,5,105.0,628.0,True
5082,5082,631,983.2147239263804,849.1625766871166,326,22962.734113861105,28599.511207738837,0.5955608888291231,-1.233502402280325,5,521.0,631.0,True
5083,5083,632,917.9925,631.9625,400,25977.550198609988,31222.932357651345,0.5526866326988127,-0.4828074833527672,5,332.0,632.0,True
5084,5084,636,791.2847533632287,196.79372197309416,446,18606.268145527178,22438.730015772388,0.5549557580263405,0.397789095717962,5,87.0,636.0,True
5085,5085,637,793.5382436260624,832.6883852691218,353,35258.85045930343,48382.21825686957,0.6594427745569006,-0.8911452594436605,5,370.0,637.0,True
5086,5086,639,875.2609970674487,520.5219941348973,682,32677.39424410398,39652.52793523442,0.4935983872783903,-0.4761995036761448,5,267.0,639.0,True
5087,5087,644,787.896480331263,581.5590062111801,483,37694.59636702981,50016.71463206834,0.5576187122268688,-1.4941411932451545,5,302.0,644.0,True
5088,5088,648,676.5034965034965,259.52797202797206,286,26911.38389606598,34194.73783163631,0.5851719037909797,0.4042173300809661,5,47.0,648.0,True
5089,5089,649,895.9657142857143,795.8742857142857,350,28480.552413788315,37912.01449296248,0.6320945245315029,-0.7338252876069137,5,382.0,649.0,True
5090,5090,652,777.4094488188977,869.5275590551181,254,43952.56004235876,59345.96773248055,0.918667500124134,0.6770333066493731,5,360.0,652.0,True
5091,5091,653,769.835260115607,991.2687861271676,346,40901.664400548805,50833.04593905042,0.5888030278771204,-1.5152278977825049,5,418.0,653.0,True
5092,5092,662,711.6438356164383,276.972602739726,292,28149.34693281677,38911.13639208784,0.4166348859122147,0.0920024913063537,5,51.0,662.0,True
5093,5093,663,636.603550295858,255.57988165680476,338,27860.94951037909,33579.78484397577,0.3831637656247917,0.0684706071608982,5,6.0,663.0,True
5094,5094,666,853.934131736527,489.5733532934132,668,32847.350257692575,42827.47021585394,0.3436978029444528,-1.4745666073169426,5,260.0,666.0,True
5095,5095,670,632.5167464114833,140.10765550239233,418,23980.04498699049,30408.001934701177,0.5878783460323446,1.2855156941189865,5,3.0,670.0,True
5096,5096,679,694.4263157894737,177.23947368421054,380,26565.58202649405,32915.87089550515,0.637147238945537,-0.5996910409225177,5,43.0,679.0,True
5097,5097,683,961.2556390977444,446.2055137844612,399,20459.632920512915,28594.78583302521,0.567796552582754,1.1530835658393523,5,280.0,683.0,True
5098,5098,685,903.2394636015324,605.7547892720306,522,38359.65323816709,48785.1311080619,0.7463057011678035,0.3814886439022455,5,310.0,685.0,True
5099,5099,690,811.7607973421927,980.0132890365448,301,34860.34146620989,43311.87691546502,0.5668422597749223,-0.7628624632869355,5,432.0,690.0,True
5100,5100,698,983.1433278418452,725.4266886326194,607,16668.063887236734,20113.14725242675,0.7232245562844812,-1.3055188886084008,5,383.0,698.0,True
5101,5101,700,907.816287878788,116.82954545454544,528,18687.34943709256,23599.18425658111,0.5497341126361046,1.2590580721202185,5,115.0,700.0,True
5102,5102,702,1007.5675105485232,799.1919831223629,474,28015.92490040512,35377.229468622885,0.7338359070478646,1.5463148239437503,5,510.0,702.0,True
5103,5103,703,738.3384321223709,242.6195028680688,523,25656.799960667857,30605.91829211861,0.7263923681296734,-1.335817181019232,5,54.0,703.0,True
5104,5104,729,837.929104477612,327.3787313432836,536,29373.410993949816,37102.61714623073,0.5706718316007081,-0.956218655220404,5,133.0,729.0,True
5105,5105,731,960.0478927203064,885.8409961685824,522,33839.59301885924,47053.61861495124,0.7431923860211967,1.5563444420674812,5,527.0,731.0,True
5106,5106,732,660.2225806451613,321.8935483870968,310,28740.504441257555,34194.77311268312,0.449154991665444,0.3365941802209993,5,9.0,732.0,True
5107,5107,736,964.5398936170212,843.9867021276596,376,22803.910277073755,29771.884963235258,0.6920392538993688,0.2320721533406675,5,519.0,736.0,True
5108,5108,739,672.2873563218391,302.67432950191574,261,29217.27587564888,37073.96031481257,0.809148730791124,1.1837490094290468,5,13.0,739.0,True
5109,5109,740,1007.0260223048328,934.5947955390336,807,15276.101142423298,18097.06083069111,0.5047797450074227,0.6443977065746724,5,530.0,740.0,True
5110,5110,741,1016.005540166205,530.9224376731302,361,22267.760617122254,26936.00189483584,0.7450312370168477,1.3831666727915597,5,443.0,741.0,True
5111,5111,747,838.0639097744361,901.0714285714286,266,39477.14933499303,52808.650849128746,0.6305224012944622,-1.1251668697802528,5,387.0,747.0,True
5112,5112,752,989.1480582524272,964.5873786407768,412,21764.61311718819,28815.889416092454,0.4023990907636637,1.1518026329983178,5,539.0,752.0,True
5113,5113,761,954.4581395348836,225.1860465116279,430,15774.54258324089,19842.892040012142,0.3900187447497886,-1.1948272434018787,5,197.0,761.0,True
5114,5114,765,842.4882629107981,621.4577464788732,426,32994.574131972884,39500.3769614822,0.7281751807311416,-0.7304544744998872,5,317.0,765.0,True
5115,5115,777,808.2553191489362,411.8345153664303,423,29437.42408647357,38727.16604968789,0.6048966113238472,-1.3953166234137415,5,249.0,777.0,True
5116,5116,779,682.3657505285412,434.6934460887949,473,37054.6760161715,46877.83900418403,0.5710122705493292,1.103266698349856,5,17.0,779.0,True
5117,5117,785,750.8607888631091,269.99767981438515,431,28432.24149299615,34059.58533161488,0.505541086801495,-1.187212543915436,5,64.0,785.0,True
5118,5118,787,927.4075993091536,357.59412780656305,579,27228.12048383078,33859.05141865483,0.5626750014834299,-1.478715714918497,5,151.0,787.0,True
5119,5119,790,794.718820861678,710.2947845804989,441,28786.65508319653,34210.239962611435,0.5319583191785479,-0.4362757008202511,5,345.0,790.0,True
5120,5120,797,884.2860696517413,624.6940298507462,402,29912.023087090205,37825.52137227153,0.6935179957287312,0.4379655963737806,5,318.0,797.0,True
5121,5121,802,810.2578125,39.17447916666666,384,11657.913039420531,14569.622301598069,0.464940648647791,-0.6754894516780344,5,72.0,802.0,True
5122,5122,805,980.3691460055096,819.9090909090909,363,28655.06455424994,39595.932181638425,0.7152279019078327,0.4638639750057555,5,517.0,805.0,True
5123,5123,806,765.7072599531616,136.02810304449648,427,23524.810602365917,31214.00163889852,0.3543573286600309,1.528480141140642,5,40.0,806.0,True
5124,5124,807,776.1910828025477,958.3312101910828,314,44661.263677510025,56423.69577768741,0.6464323616974901,-1.1684105514671113,5,389.0,807.0,True
5125,5125,812,644.3447368421052,180.4763157894737,380,25124.59109799656,31563.816140180432,0.649079630496166,1.1645879326727813,5,2.0,812.0,True
5126,5126,822,825.1632302405499,60.53780068728523,582,15862.527661104734,19799.593233622432,0.6154847509652558,-0.2146524749391196,5,77.0,822.0,True
5127,5127,827,817.5369774919615,890.4051446945338,311,36391.31303517065,53111.077865802086,0.6128566771757626,-1.2286001483916724,5,388.0,827.0,True
5128,5128,836,879.7156398104265,711.0758293838862,422,41767.4031383333,50938.65639165676,0.6547033015474233,0.047445292717699,5,351.0,836.0,True
5129,5129,841,655.9059139784946,229.0994623655914,372,25891.49300238646,34143.7700136204,0.8350929373363783,-1.4107110202019724,5,27.0,841.0,True
5130,5130,844,659.7601246105919,274.386292834891,321,27866.620096350354,33789.74537439138,0.7387962466678026,-0.1765051533951543,5,7.0,844.0,True
5131,5131,846,650.10101010101,297.3939393939394,297,29269.68063975909,37199.04369215767,0.4348204920463782,1.0746103942086098,5,12.0,846.0,True
5132,5132,849,664.829268292683,63.52613240418118,287,20610.64934484421,26861.928390808316,0.6694001403485668,-1.0142569236486183,5,5.0,849.0,True
5133,5133,854,984.5431472081218,321.75634517766497,394,15494.19410934847,19061.68739967201,0.5931717149743979,0.1725112889467693,5,221.0,854.0,True
5134,5134,855,781.1739130434783,375.1670480549199,437,28633.019371639373,36613.44224776,0.5506978044895763,-0.7299663847396919,5,134.0,855.0,True
