trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing
71d39_00276,0.9992514182115914,0.9996372656853338,0.9996138725077226,0.9923593559861462,0.9946057897077063,0.9838056680161943,338.23031783103943,True,,,1,5b455df9d2f44feebb07149e784307c3,2022-11-09_19-50-56,1667991056,338.23031783103943,58916,thunders,172.21.5.15,338.23031783103943,0,1,0.003515481948852539,276,26.0,32.0,0
71d39_00308,0.9992514182115914,0.9996372656853338,0.9996138725077226,0.9923593559861462,0.9946057897077063,0.9838056680161943,334.0357313156128,True,,,1,47c71d683b604cb69f1b67a2d8d8d9a6,2022-11-09_19-55-13,1667991313,334.0357313156128,59216,thunders,172.21.5.15,334.0357313156128,0,1,0.004023313522338867,308,29.0,32.0,0
71d39_00273,0.9992513481581995,0.9995436568299361,0.9997074243984646,0.986096807415036,0.9967353911680045,0.9595141700404858,332.41731357574463,True,,,1,8e7019705d77493682af0e34faf5bdb1,2022-11-09_19-50-43,1667991043,332.41731357574463,59145,thunders,172.21.5.15,332.41731357574463,0,1,0.003075838088989258,273,26.0,26.0,1
71d39_00272,0.9992513481581995,0.9995436568299361,0.9997074243984646,0.986096807415036,0.9967353911680045,0.9595141700404858,334.5189301967621,True,,,1,be5676e89abb4fda9e4f2ffab4d83e4d,2022-11-09_19-50-44,1667991044,334.5189301967621,59935,thunders,172.21.5.15,334.5189301967621,0,1,0.004309654235839844,272,26.0,26.0,0
71d39_00461,0.9992513481581995,0.9995436568299361,0.9997074243984646,0.9736564928377492,0.9975661697596593,0.9392712550607287,328.5227677822113,True,,,1,fb41b3ab68e44a29961d23ef7ec1a52b,2022-11-09_20-12-34,1667992354,328.5227677822113,59928,thunders,172.21.5.15,328.5227677822113,0,1,0.009798288345336914,461,44.0,20.0,1
71d39_00460,0.9992513481581995,0.9995436568299361,0.9997074243984646,0.9736564928377492,0.9975661697596593,0.9392712550607287,334.3800675868988,True,,,1,f6eac193c2464291b1b1dca8e9dc2f09,2022-11-09_20-12-40,1667992360,334.3800675868988,59136,thunders,172.21.5.15,334.3800675868988,0,1,0.0026743412017822266,460,44.0,20.0,0
71d39_00408,0.9992397749733921,0.9996957712199575,0.9995437262357414,0.9954021643755484,0.9928623247759238,0.9878542510121457,331.70234727859497,True,,,1,c0cb2805447a4cc389e8de96fd0bdeb3,2022-11-09_20-07-01,1667992021,331.70234727859497,58754,thunders,172.21.5.15,331.70234727859497,0,1,0.004075527191162109,408,38.0,38.0,0
71d39_00409,0.9992397749733921,0.9996957712199575,0.9995437262357414,0.9954021643755484,0.9928623247759238,0.9878542510121457,325.38612365722656,True,,,1,8e7019705d77493682af0e34faf5bdb1,2022-11-09_20-06-55,1667992015,325.38612365722656,59145,thunders,172.21.5.15,325.38612365722656,0,1,0.003075838088989258,409,38.0,38.0,1
71d39_00440,0.9992397749733921,0.9996957712199575,0.9995437262357414,0.9954021643755484,0.9928623247759238,0.9878542510121457,326.3742127418518,True,,,1,50c7f0ae28434a1ba2748f1fc629daeb,2022-11-09_20-10-14,1667992214,326.3742127418518,59132,thunders,172.21.5.15,326.3742127418518,0,1,0.003098726272583008,440,41.0,38.0,0
71d39_00441,0.9992397749733921,0.9996957712199575,0.9995437262357414,0.9954021643755484,0.9928623247759238,0.9878542510121457,327.245929479599,True,,,1,fdc4ee7e3bc04e409c9d5a3d28bad4f1,2022-11-09_20-10-17,1667992217,327.245929479599,58922,thunders,172.21.5.15,327.245929479599,0,1,0.0051691532135009766,441,41.0,38.0,1
71d39_00493,0.9992396593673966,0.9995436568299361,0.9996957249353415,0.9750377418109047,0.9974608597973368,0.9392712550607287,307.7259967327118,True,,,1,a6b0301f9f154212a3286b3386e8f02f,2022-11-09_20-15-37,1667992537,307.7259967327118,59126,thunders,172.21.5.15,307.7259967327118,0,1,0.003869295120239258,493,47.0,20.0,1
71d39_00492,0.9992396593673966,0.9995436568299361,0.9996957249353415,0.9750377418109047,0.9974608597973368,0.9392712550607287,309.2881827354431,True,,,1,4f151dc6760045949de805eb7aaa890a,2022-11-09_20-15-33,1667992533,309.2881827354431,59508,thunders,172.21.5.15,309.2881827354431,0,1,0.010445356369018555,492,47.0,20.0,0
71d39_00271,0.999239641578738,0.9995202546160867,0.9997191175610042,0.982538475042425,0.997414055369638,0.951417004048583,339.529367685318,True,,,1,12e1985fbd7c436f8291e1c330d023eb,2022-11-09_19-50-47,1667991047,339.529367685318,58851,thunders,172.21.5.15,339.529367685318,0,1,0.0034208297729492188,271,26.0,23.0,1
71d39_00270,0.999239641578738,0.9995202546160867,0.9997191175610042,0.982538475042425,0.997414055369638,0.951417004048583,336.91485357284546,True,,,1,b05bf630d70c4e75b4b67743ed4dd98e,2022-11-09_19-50-40,1667991040,336.91485357284546,59743,thunders,172.21.5.15,336.91485357284546,0,1,0.003202676773071289,270,26.0,23.0,0
71d39_00344,0.999228079203752,0.9996840701130327,0.9995437208975829,0.9954021105833353,0.9928038192413002,0.9878542510121457,330.8593120574951,True,,,1,50c7f0ae28434a1ba2748f1fc629daeb,2022-11-09_19-59-26,1667991566,330.8593120574951,59132,thunders,172.21.5.15,330.8593120574951,0,1,0.003098726272583008,344,32.0,38.0,0
71d39_00345,0.999228079203752,0.9996840701130327,0.9995437208975829,0.9954021105833353,0.9928038192413002,0.9878542510121457,322.80303597450256,True,,,1,c79943bcea154a85be3ea2334691d001,2022-11-09_19-59-22,1667991562,322.80303597450256,59519,thunders,172.21.5.15,322.80303597450256,0,1,0.015822887420654297,345,32.0,38.0,1
71d39_00376,0.999228079203752,0.9996840701130327,0.9995437208975829,0.9954021105833353,0.9928038192413002,0.9878542510121457,336.3039827346802,True,,,1,f5f4cd8e5ca440209761f4beb945c458,2022-11-09_20-02-10,1667991730,336.3039827346802,59183,thunders,172.21.5.15,336.3039827346802,0,1,0.0037505626678466797,376,35.0,38.0,0
71d39_00377,0.999228079203752,0.9996840701130327,0.9995437208975829,0.9954021105833353,0.9928038192413002,0.9878542510121457,341.8442614078522,True,,,1,5b455df9d2f44feebb07149e784307c3,2022-11-09_20-02-16,1667991736,341.8442614078522,58916,thunders,172.21.5.15,341.8442614078522,0,1,0.003515481948852539,377,35.0,38.0,1
71d39_00311,0.999228061146914,0.9996606678991833,0.9995670995670995,0.9945360945360945,0.9941728487514919,0.9878542510121457,335.85221457481384,True,,,1,5514b293be6849d396a1c976dd686174,2022-11-09_19-55-53,1667991353,335.85221457481384,58842,thunders,172.21.5.15,335.85221457481384,0,1,0.0038466453552246094,311,29.0,35.0,1
71d39_00279,0.999228061146914,0.9996606678991833,0.9995670995670995,0.9945360945360945,0.9941728487514919,0.9878542510121457,325.3570203781128,True,,,1,30e15c84f97a4bde8c699050ab9c358c,2022-11-09_19-50-52,1667991052,325.3570203781128,58758,thunders,172.21.5.15,325.3570203781128,0,1,0.002949953079223633,279,26.0,35.0,1
71d39_00310,0.999228061146914,0.9996606678991833,0.9995670995670995,0.9945360945360945,0.9941728487514919,0.9878542510121457,335.44824051856995,True,,,1,83b70c797625400eb929c23cac9df8cd,2022-11-09_19-55-53,1667991353,335.44824051856995,58771,thunders,172.21.5.15,335.44824051856995,0,1,0.0038945674896240234,310,29.0,35.0,0
71d39_00244,0.999228034060073,0.9996255645784091,0.9996021716746233,0.9923476551530469,0.9945238819592334,0.9838056680161943,334.5652892589569,True,,,1,77be384b6ebc4bbb884f5ad63aba7177,2022-11-09_19-48-11,1667990891,334.5652892589569,59939,thunders,172.21.5.15,334.5652892589569,0,1,0.009780168533325195,244,23.0,32.0,0
71d39_00245,0.999228034060073,0.9996255645784091,0.9996021716746233,0.9923476551530469,0.9945238819592334,0.9838056680161943,331.60770654678345,True,,,1,5af95962f46c4a6ab8be2bd9db6ee07d,2022-11-09_19-48-13,1667990893,331.60770654678345,59932,thunders,172.21.5.15,331.60770654678345,0,1,0.0075070858001708984,245,23.0,32.0,1
71d39_00242,0.999228006971331,0.999590461257635,0.9996372487069671,0.9946055372229633,0.9952961550162646,0.9838056680161943,317.1901731491089,True,,,1,90a5753b975c4c4dbfcbdd412dc87ab6,2022-11-09_19-47-49,1667990869,317.1901731491089,59592,thunders,172.21.5.15,317.1901731491089,0,1,0.008286476135253906,242,23.0,29.0,0
71d39_00243,0.999228006971331,0.999590461257635,0.9996372487069671,0.9946055372229633,0.9952961550162646,0.9838056680161943,320.53526544570923,True,,,1,f60524fbfea84a5c80f386350bdaa92e,2022-11-09_19-47-52,1667990872,320.53526544570923,59644,thunders,172.21.5.15,320.53526544570923,0,1,0.0030078887939453125,243,23.0,29.0,1
71d39_00300,0.9992279437568725,0.999508553509162,0.9997191142736763,0.9752586489396564,0.9974023542627133,0.9392712550607287,324.00524497032166,True,,,1,b15df5f04f5849f19a41e24c767381bb,2022-11-09_19-54-08,1667991248,324.00524497032166,59512,thunders,172.21.5.15,324.00524497032166,0,1,0.003127574920654297,300,29.0,20.0,0
71d39_00301,0.9992279437568725,0.999508553509162,0.9997191142736763,0.9752586489396564,0.9974023542627133,0.9392712550607287,323.55356645584106,True,,,1,c4fe8a29cb574bac9a37d865c3e6a7ed,2022-11-09_19-54-15,1667991255,323.55356645584106,59267,thunders,172.21.5.15,323.55356645584106,0,1,0.004240274429321289,301,29.0,20.0,1
71d39_00442,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,326.63953018188477,True,,,1,bf42f88c2363493abc560eef9ab12f47,2022-11-09_20-10-17,1667992217,326.63953018188477,59293,thunders,172.21.5.15,326.63953018188477,0,1,0.0031585693359375,442,41.0,41.0,0
71d39_00411,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,331.10632610321045,True,,,1,48e38c1346f44cbeacb4c01d4a490ac1,2022-11-09_20-07-06,1667992026,331.10632610321045,59567,thunders,172.21.5.15,331.10632610321045,0,1,0.005446434020996094,411,38.0,41.0,1
71d39_00410,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,328.29378390312195,True,,,1,c76e52e43d174202ab0daaf9591e24b0,2022-11-09_20-06-59,1667992019,328.29378390312195,59699,thunders,172.21.5.15,328.29378390312195,0,1,0.011235237121582031,410,38.0,41.0,0
71d39_00443,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,327.84196758270264,True,,,1,77be384b6ebc4bbb884f5ad63aba7177,2022-11-09_20-10-22,1667992222,327.84196758270264,59939,thunders,172.21.5.15,327.84196758270264,0,1,0.009780168533325195,443,41.0,41.0,1
71d39_00346,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,340.2250726222992,True,,,1,b15df5f04f5849f19a41e24c767381bb,2022-11-09_19-59-48,1667991588,340.2250726222992,59512,thunders,172.21.5.15,340.2250726222992,0,1,0.003127574920654297,346,32.0,41.0,0
71d39_00347,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,323.52525329589844,True,,,1,934d8af9d76c4937871e81f697010f19,2022-11-09_19-59-34,1667991574,323.52525329589844,59138,thunders,172.21.5.15,323.52525329589844,0,1,0.003794431686401367,347,32.0,41.0,1
71d39_00379,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,338.2356240749359,True,,,1,96d229ae79264b10bf51b5691f4eb83f,2022-11-09_20-02-23,1667991743,338.2356240749359,59128,thunders,172.21.5.15,338.2356240749359,0,1,0.0036907196044921875,379,35.0,41.0,1
71d39_00378,0.9992164017636808,0.9996957712199575,0.9995203388045907,0.9953788738491056,0.9924761882474082,0.9878542510121457,337.38376569747925,True,,,1,6fc471a3e82b47c580bb09e8578dc56c,2022-11-09_20-02-12,1667991732,337.38376569747925,59140,thunders,172.21.5.15,337.38376569747925,0,1,0.0033562183380126953,378,35.0,41.0,0
71d39_00473,0.9992163925990035,0.9996840701130327,0.9995320269084528,0.9936706639368237,0.9928623247759238,0.9878542510121457,328.3785881996155,True,,,1,f5f4cd8e5ca440209761f4beb945c458,2022-11-09_20-13-10,1667992390,328.3785881996155,59183,thunders,172.21.5.15,328.3785881996155,0,1,0.0037505626678466797,473,44.0,38.0,1
71d39_00472,0.9992163925990035,0.9996840701130327,0.9995320269084528,0.9936706639368237,0.9928623247759238,0.9878542510121457,329.7267487049103,True,,,1,6fc471a3e82b47c580bb09e8578dc56c,2022-11-09_20-13-10,1667992390,329.7267487049103,59140,thunders,172.21.5.15,329.7267487049103,0,1,0.0033562183380126953,472,44.0,38.0,0
71d39_00278,0.9992163651036854,0.9996489667922586,0.9995670945021001,0.9923130023751302,0.9941611476445672,0.9838056680161943,314.403302192688,True,,,1,c0cb2805447a4cc389e8de96fd0bdeb3,2022-11-09_19-50-40,1667991040,314.403302192688,58754,thunders,172.21.5.15,314.403302192688,0,1,0.004075527191162109,278,26.0,35.0,0
71d39_00504,0.9992047062676164,0.9996840701130327,0.9995203331929431,0.9950512424540222,0.9927570148136013,0.9878542510121457,291.4576771259308,True,,,1,08b66060cb54446bac5a918f0d7c9518,2022-11-09_20-17-17,1667992637,291.4576771259308,59542,thunders,172.21.5.15,291.4576771259308,0,1,0.007918834686279297,504,47.0,38.0,0
71d39_00505,0.9992047062676164,0.9996840701130327,0.9995203331929431,0.9950512424540222,0.9927570148136013,0.9878542510121457,291.9368019104004,True,,,1,c76e52e43d174202ab0daaf9591e24b0,2022-11-09_20-17-19,1667992639,291.9368019104004,59699,thunders,172.21.5.15,291.9368019104004,0,1,0.011235237121582031,505,47.0,38.0,1
71d39_00247,0.9992046783625731,0.9996489667922586,0.9995553995553995,0.9945243945243946,0.9940909410030189,0.9878542510121457,333.96894884109497,True,,,1,cbb781ad73664bbd968c893a51f060ae,2022-11-09_19-48-41,1667990921,333.96894884109497,59514,thunders,172.21.5.15,333.96894884109497,0,1,0.007443666458129883,247,23.0,35.0,1
71d39_00241,0.9992045667228149,0.999508553509162,0.9996957142522763,0.9892329658497765,0.9955769815824577,0.9676113360323887,318.61818504333496,True,,,1,395af6683a0a4ef39c1304cf0a8374f8,2022-11-09_19-47-48,1667990868,318.61818504333496,59596,thunders,172.21.5.15,318.61818504333496,0,1,0.0052607059478759766,241,23.0,26.0,1
71d39_00269,0.9992045481131413,0.9994851512953126,0.9997191076987898,0.9774818005196507,0.9973789520488638,0.9392712550607287,338.9146456718445,True,,,1,48e38c1346f44cbeacb4c01d4a490ac1,2022-11-09_19-50-34,1667991034,338.9146456718445,59567,thunders,172.21.5.15,338.9146456718445,0,1,0.005446434020996094,269,26.0,20.0,1
71d39_00268,0.9992045481131413,0.9994851512953126,0.9997191076987898,0.9774818005196507,0.9973789520488638,0.9392712550607287,336.6358025074005,True,,,1,0771cd4e50944ef7a208dcf8d7a4b4a2,2022-11-09_19-50-30,1667991030,336.6358025074005,59510,thunders,172.21.5.15,336.6358025074005,0,1,0.003187894821166992,268,26.0,20.0,0
71d39_00427,0.999204538807978,0.9994734501883878,0.9997308052434457,0.966058052434457,0.9974842620111862,0.9109311740890689,331.7123107910156,True,,,1,96d229ae79264b10bf51b5691f4eb83f,2022-11-09_20-07-55,1667992075,331.7123107910156,59128,thunders,172.21.5.15,331.7123107910156,0,1,0.0036907196044921875,427,41.0,17.0,1
71d39_00426,0.999204538807978,0.9994734501883878,0.9997308052434457,0.966058052434457,0.9974842620111862,0.9109311740890689,334.3992953300476,True,,,1,5b455df9d2f44feebb07149e784307c3,2022-11-09_20-07-51,1667992071,334.3992953300476,58916,thunders,172.21.5.15,334.3992953300476,0,1,0.003515481948852539,426,41.0,17.0,0
71d39_00394,0.999204538807978,0.9994734501883878,0.9997308052434457,0.966058052434457,0.9974842620111862,0.9109311740890689,318.9138615131378,True,,,1,fdc4ee7e3bc04e409c9d5a3d28bad4f1,2022-11-09_20-04-49,1667991889,318.9138615131378,58922,thunders,172.21.5.15,318.9138615131378,0,1,0.0051691532135009766,394,38.0,17.0,0
71d39_00395,0.999204538807978,0.9994734501883878,0.9997308052434457,0.966058052434457,0.9974842620111862,0.9109311740890689,319.33956122398376,True,,,1,bf42f88c2363493abc560eef9ab12f47,2022-11-09_20-04-50,1667991890,319.33956122398376,59293,thunders,172.21.5.15,319.33956122398376,0,1,0.0031585693359375,395,38.0,17.0,1
71d39_00506,0.9991930202095808,0.9996840701130327,0.9995086397510441,0.9950396012962551,0.9924410849266341,0.9878542510121457,284.7142171859741,True,,,1,2c847342ed1e4d709bf36d425e6f9ebf,2022-11-09_20-17-17,1667992637,284.7142171859741,59927,thunders,172.21.5.15,284.7142171859741,0,1,0.010722875595092773,506,47.0,41.0,0
71d39_00474,0.9991930202095808,0.9996840701130327,0.9995086397510441,0.9936474139242135,0.9924761882474082,0.9878542510121457,328.67775321006775,True,,,1,5b455df9d2f44feebb07149e784307c3,2022-11-09_20-13-20,1667992400,328.67775321006775,58916,thunders,172.21.5.15,328.67775321006775,0,1,0.003515481948852539,474,44.0,41.0,0
71d39_00507,0.9991930202095808,0.9996840701130327,0.9995086397510441,0.9950396012962551,0.9924410849266341,0.9878542510121457,284.11009335517883,True,,,1,c0cb2805447a4cc389e8de96fd0bdeb3,2022-11-09_20-17-18,1667992638,284.11009335517883,58754,thunders,172.21.5.15,284.11009335517883,0,1,0.004075527191162109,507,47.0,41.0,1
71d39_00475,0.9991930202095808,0.9996840701130327,0.9995086397510441,0.9936474139242135,0.9924761882474082,0.9878542510121457,327.43824553489685,True,,,1,96d229ae79264b10bf51b5691f4eb83f,2022-11-09_20-13-23,1667992403,327.43824553489685,59128,thunders,172.21.5.15,327.43824553489685,0,1,0.0036907196044921875,475,44.0,41.0,1
71d39_00246,0.9991929824561403,0.9996372656853338,0.9995553943535083,0.9923013022265382,0.9940792398960941,0.9838056680161943,322.72241377830505,True,,,1,50c7f0ae28434a1ba2748f1fc629daeb,2022-11-09_19-48-27,1667990907,322.72241377830505,59132,thunders,172.21.5.15,322.72241377830505,0,1,0.003098726272583008,246,23.0,35.0,0
71d39_00240,0.999192869174621,0.9994968524022373,0.9996957106910879,0.9869623734566095,0.9955652804755329,0.9635627530364372,318.8891091346741,True,,,1,529a72bb33204c57b2f0554aa50d1b8a,2022-11-09_19-47-43,1667990863,318.8891091346741,59673,thunders,172.21.5.15,318.8891091346741,0,1,0.010805845260620117,240,23.0,26.0,0
71d39_00330,0.9991928408492718,0.9994617490814631,0.9997308020927211,0.9660576551691851,0.9974257564765627,0.9109311740890689,330.4855010509491,True,,,1,f5f4cd8e5ca440209761f4beb945c458,2022-11-09_19-56-34,1667991394,330.4855010509491,59183,thunders,172.21.5.15,330.4855010509491,0,1,0.0037505626678466797,330,32.0,17.0,0
71d39_00331,0.9991928408492718,0.9994617490814631,0.9997308020927211,0.9660576551691851,0.9974257564765627,0.9109311740890689,325.9483895301819,True,,,1,96d229ae79264b10bf51b5691f4eb83f,2022-11-09_19-56-44,1667991404,325.9483895301819,59128,thunders,172.21.5.15,325.9483895301819,0,1,0.0036907196044921875,331,32.0,17.0,1
71d39_00363,0.9991928408492718,0.9994617490814631,0.9997308020927211,0.9660576551691851,0.9974257564765627,0.9109311740890689,326.63082003593445,True,,,1,c76e52e43d174202ab0daaf9591e24b0,2022-11-09_20-01-30,1667991690,326.63082003593445,59699,thunders,172.21.5.15,326.63082003593445,0,1,0.011235237121582031,363,35.0,17.0,1
71d39_00362,0.9991928408492718,0.9994617490814631,0.9997308020927211,0.9660576551691851,0.9974257564765627,0.9109311740890689,326.1086127758026,True,,,1,c0cb2805447a4cc389e8de96fd0bdeb3,2022-11-09_20-01-29,1667991689,326.1086127758026,58754,thunders,172.21.5.15,326.1086127758026,0,1,0.004075527191162109,362,35.0,17.0,0
71d39_00381,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,335.5675103664398,True,,,1,bb9bee1c937944d0a386f9c4aa73c22d,2022-11-09_20-02-36,1667991756,335.5675103664398,58767,thunders,172.21.5.15,335.5675103664398,0,1,0.0038237571716308594,381,35.0,44.0,1
71d39_00380,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,340.2374515533447,True,,,1,4577745753804a6fa5b48f4a3e7a60d2,2022-11-09_20-02-40,1667991760,340.2374515533447,58796,thunders,172.21.5.15,340.2374515533447,0,1,0.0038504600524902344,380,35.0,44.0,0
71d39_00349,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,319.22888016700745,True,,,1,a6b0301f9f154212a3286b3386e8f02f,2022-11-09_19-59-34,1667991574,319.22888016700745,59126,thunders,172.21.5.15,319.22888016700745,0,1,0.003869295120239258,349,32.0,44.0,1
71d39_00445,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,332.76744174957275,True,,,1,c782ca50e8804b62906f1f2c67b7677e,2022-11-09_20-10-34,1667992234,332.76744174957275,59130,thunders,172.21.5.15,332.76744174957275,0,1,0.003391742706298828,445,41.0,44.0,1
71d39_00444,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,328.1399579048157,True,,,1,a6b0301f9f154212a3286b3386e8f02f,2022-11-09_20-10-29,1667992229,328.1399579048157,59126,thunders,172.21.5.15,328.1399579048157,0,1,0.003869295120239258,444,41.0,44.0,0
71d39_00348,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,318.5322618484497,True,,,1,fdc4ee7e3bc04e409c9d5a3d28bad4f1,2022-11-09_19-59-30,1667991570,318.5322618484497,58922,thunders,172.21.5.15,318.5322618484497,0,1,0.0051691532135009766,348,32.0,44.0,0
71d39_00412,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,329.8438227176666,True,,,1,fb41b3ab68e44a29961d23ef7ec1a52b,2022-11-09_20-07-05,1667992025,329.8438227176666,59928,thunders,172.21.5.15,329.8438227176666,0,1,0.009798288345336914,412,38.0,44.0,0
71d39_00413,0.9991813439992515,0.9996957712199575,0.9994852597098737,0.995343940102948,0.991949638435796,0.9878542510121457,330.9409911632538,True,,,1,0771cd4e50944ef7a208dcf8d7a4b4a2,2022-11-09_20-07-07,1667992027,330.9409911632538,59510,thunders,172.21.5.15,330.9409911632538,0,1,0.003187894821166992,413,38.0,44.0,1
71d39_00313,0.9991813152754874,0.9996606678991833,0.9995203219692538,0.9953670121908417,0.992651704851279,0.9878542510121457,330.7940056324005,True,,,1,fb41b3ab68e44a29961d23ef7ec1a52b,2022-11-09_19-55-55,1667991355,330.7940056324005,59928,thunders,172.21.5.15,330.7940056324005,0,1,0.009798288345336914,313,29.0,38.0,1
71d39_00281,0.9991813152754874,0.9996606678991833,0.9995203219692538,0.9953670121908417,0.992651704851279,0.9878542510121457,329.46669363975525,True,,,1,f6eac193c2464291b1b1dca8e9dc2f09,2022-11-09_19-51-01,1667991061,329.46669363975525,59136,thunders,172.21.5.15,329.46669363975525,0,1,0.0026743412017822266,281,26.0,38.0,1
71d39_00312,0.9991813152754874,0.9996606678991833,0.9995203219692538,0.9953670121908417,0.992651704851279,0.9878542510121457,336.9212238788605,True,,,1,2c847342ed1e4d709bf36d425e6f9ebf,2022-11-09_19-56-01,1667991361,336.9212238788605,59927,thunders,172.21.5.15,336.9212238788605,0,1,0.010722875595092773,312,29.0,38.0,0
71d39_00213,0.9991812673980678,0.9996021623645597,0.9995787700084247,0.9923242534868483,0.9944653764246097,0.9838056680161943,344.4656774997711,True,,,1,2c847342ed1e4d709bf36d425e6f9ebf,2022-11-09_19-44-46,1667990686,344.4656774997711,59927,thunders,172.21.5.15,344.4656774997711,0,1,0.010722875595092773,213,20.0,32.0,1
71d39_00211,0.999181238668928,0.9995670590437855,0.9996138453977392,0.9945821339137354,0.995237649481641,0.9838056680161943,340.069598197937,True,,,1,47c71d683b604cb69f1b67a2d8d8d9a6,2022-11-09_19-43-58,1667990638,340.069598197937,59216,thunders,172.21.5.15,340.069598197937,0,1,0.004023313522338867,211,20.0,29.0,1
71d39_00239,0.9991811524694102,0.9994617490814631,0.9997191011235955,0.9825374531835206,0.9972385387657673,0.951417004048583,331.0553560256958,True,,,1,5778a891fe00408cb393b825f6c68c6d,2022-11-09_19-46-37,1667990797,331.0553560256958,58706,thunders,172.21.5.15,331.0553560256958,0,1,0.003583669662475586,239,23.0,23.0,1
71d39_00238,0.9991811524694102,0.9994617490814631,0.9997191011235955,0.9825374531835206,0.9972385387657673,0.951417004048583,326.14216208457947,True,,,1,96d229ae79264b10bf51b5691f4eb83f,2022-11-09_19-45-42,1667990742,326.14216208457947,59128,thunders,172.21.5.15,326.14216208457947,0,1,0.0036907196044921875,238,23.0,23.0,0
71d39_00447,0.9991696586244401,0.9996957712199575,0.9994735672254653,0.9953322960657924,0.9915283985865063,0.9878542510121457,333.1306903362274,True,,,1,934d8af9d76c4937871e81f697010f19,2022-11-09_20-10-37,1667992237,333.1306903362274,59138,thunders,172.21.5.15,333.1306903362274,0,1,0.003794431686401367,447,41.0,47.0,1
71d39_00414,0.9991696586244401,0.9996957712199575,0.9994735672254653,0.9953322960657924,0.9915283985865063,0.9878542510121457,327.2956395149231,True,,,1,2c847342ed1e4d709bf36d425e6f9ebf,2022-11-09_20-07-04,1667992024,327.2956395149231,59927,thunders,172.21.5.15,327.2956395149231,0,1,0.010722875595092773,414,38.0,47.0,0
71d39_00446,0.9991696586244401,0.9996957712199575,0.9994735672254653,0.9953322960657924,0.9915283985865063,0.9878542510121457,335.20793294906616,True,,,1,c4fe8a29cb574bac9a37d865c3e6a7ed,2022-11-09_20-10-37,1667992237,335.20793294906616,59267,thunders,172.21.5.15,335.20793294906616,0,1,0.004240274429321289,446,41.0,47.0,0
71d39_00350,0.9991696586244401,0.9996957712199575,0.9994735672254653,0.9953322960657924,0.9915283985865063,0.9878542510121457,318.16828966140747,True,,,1,c4fe8a29cb574bac9a37d865c3e6a7ed,2022-11-09_19-59-33,1667991573,318.16828966140747,59267,thunders,172.21.5.15,318.16828966140747,0,1,0.004240274429321289,350,32.0,47.0,0
71d39_00351,0.9991696586244401,0.9996957712199575,0.9994735672254653,0.9953322960657924,0.9915283985865063,0.9878542510121457,315.0681700706482,True,,,1,bf42f88c2363493abc560eef9ab12f47,2022-11-09_19-59-31,1667991571,315.0681700706482,59293,thunders,172.21.5.15,315.0681700706482,0,1,0.0031585693359375,351,32.0,47.0,1
71d39_00382,0.9991696586244401,0.9996957712199575,0.9994735672254653,0.9953322960657924,0.9915283985865063,0.9878542510121457,345.2290413379669,True,,,1,9488cf955bdc4cbbb1cd34bb502883d1,2022-11-09_20-02-48,1667991768,345.2290413379669,59143,thunders,172.21.5.15,345.2290413379669,0,1,0.0034198760986328125,382,35.0,47.0,0
71d39_00383,0.9991696586244401,0.9996957712199575,0.9994735672254653,0.9953322960657924,0.9915283985865063,0.9878542510121457,336.67719745635986,True,,,1,5778a891fe00408cb393b825f6c68c6d,2022-11-09_20-03-34,1667991814,336.67719745635986,58706,thunders,172.21.5.15,336.67719745635986,0,1,0.003583669662475586,383,35.0,47.0,1
